time,V,IC,IL,IR,R,L,C,vs
0.020444978310186,0.04774404,0.04272188,0.002503716,-0.04522559,10,0.2,0.02,0.5
0.020544978310186,0.04795754,0.04267661,0.002527641,-0.04520424,10,0.2,0.02,0.5
0.020644978310186,0.04817081,0.04263125,0.002551671,-0.04518292,10,0.2,0.02,0.5
0.020744978310186,0.04838385,0.04258581,0.002575809,-0.04516162,10,0.2,0.02,0.5
0.020844978310186,0.04859667,0.04254028,0.002600053,-0.04514033,10,0.2,0.02,0.5
0.020944978310186,0.04880926,0.04249467,0.002624403,-0.04511907,10,0.2,0.02,0.5
0.021044978310186,0.04902161,0.04244898,0.002648859,-0.04509784,10,0.2,0.02,0.5
0.021144978310186,0.04923375,0.0424032,0.002673422,-0.04507663,10,0.2,0.02,0.5
0.021244978310186,0.04944565,0.04235734,0.00269809,-0.04505543,10,0.2,0.02,0.5
0.021344978310186,0.04965732,0.0423114,0.002722865,-0.04503427,10,0.2,0.02,0.5
0.021444978310186,0.04986876,0.04226538,0.002747745,-0.04501312,10,0.2,0.02,0.5
0.021544978310186,0.05007997,0.04221927,0.002772731,-0.044992,10,0.2,0.02,0.5
0.021644978310186,0.05029095,0.04217308,0.002797822,-0.0449709,10,0.2,0.02,0.5
0.021744978310186,0.0505017,0.04212681,0.002823019,-0.04494983,10,0.2,0.02,0.5
0.021844978310186,0.05071222,0.04208046,0.002848321,-0.04492878,10,0.2,0.02,0.5
0.021944978310186,0.05092251,0.04203402,0.002873728,-0.04490775,10,0.2,0.02,0.5
0.022044978310186,0.05113256,0.0419875,0.00289924,-0.04488675,10,0.2,0.02,0.5
0.022144978310186,0.05134238,0.04194091,0.002924858,-0.04486576,10,0.2,0.02,0.5
0.022244978310186,0.05155197,0.04189422,0.00295058,-0.0448448,10,0.2,0.02,0.5
0.022344978310186,0.05176133,0.04184746,0.002976407,-0.04482387,10,0.2,0.02,0.5
0.022444978310186,0.05197044,0.04180062,0.003002338,-0.04480296,10,0.2,0.02,0.5
0.022544978310186,0.05217933,0.04175369,0.003028374,-0.04478207,10,0.2,0.02,0.5
0.0226449783101859,0.05238798,0.04170669,0.003054514,-0.0447612,10,0.2,0.02,0.5
0.0227449783101859,0.0525964,0.0416596,0.003080759,-0.04474036,10,0.2,0.02,0.5
0.0228449783101859,0.05280458,0.04161244,0.003107107,-0.04471954,10,0.2,0.02,0.5
0.0229449783101859,0.05301252,0.04156519,0.00313356,-0.04469875,10,0.2,0.02,0.5
0.0230449783101859,0.05322023,0.04151786,0.003160117,-0.04467798,10,0.2,0.02,0.5
0.0231449783101859,0.0534277,0.04147045,0.003186777,-0.04465723,10,0.2,0.02,0.5
0.0232449783101859,0.05363493,0.04142297,0.003213541,-0.04463651,10,0.2,0.02,0.5
0.0233449783101859,0.05384193,0.0413754,0.003240409,-0.04461581,10,0.2,0.02,0.5
0.0234449783101859,0.05404869,0.04132775,0.00326738,-0.04459513,10,0.2,0.02,0.5
0.0235449783101859,0.05425521,0.04128002,0.003294454,-0.04457448,10,0.2,0.02,0.5
0.0236449783101859,0.05446149,0.04123222,0.003321632,-0.04455385,10,0.2,0.02,0.5
0.0237449783101859,0.05466753,0.04118434,0.003348912,-0.04453325,10,0.2,0.02,0.5
0.0238449783101859,0.05487333,0.04113637,0.003376296,-0.04451267,10,0.2,0.02,0.5
0.0239449783101859,0.05507889,0.04108833,0.003403782,-0.04449211,10,0.2,0.02,0.5
0.0240449783101859,0.05528421,0.04104021,0.003431371,-0.04447158,10,0.2,0.02,0.5
0.0241449783101859,0.05548929,0.04099201,0.003459063,-0.04445107,10,0.2,0.02,0.5
0.0242449783101859,0.05569413,0.04094373,0.003486857,-0.04443059,10,0.2,0.02,0.5
